State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicles/Passenger Car Miles,Actual Vehicles/Passenger Car Revenue Miles,Actual Vehicle/Passenger Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,DRM Transit Exclusive and Shared Use ROW,DRM Mixed Traffic ROW,Non-Statutory Mixed Traffic
,0R02-00351,Douglas County,Rural Reporter,Rural General Public Transit,Rural,CB,PT,Annual Total,,,4,,,,,237697,,,,8660,,,,,,,,,,37824,,,,,,,,,,,
,0R02-00351,Douglas County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,16,,,,,258437,,,,21845,,,,,,,,,,42417,,0,,,,,,,,,
,0R02-00351,Douglas County,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,6,,,,,178113,,,,9956,,,,,,,,,,63848,,,,,,,,,,,
,0R02-00359,City of Pendleton,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,4,,,,,104866,,,,12963,,,,,,,,,,44732,,0,,,,,,,,,
,0R02-00359,City of Pendleton,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,2,,,,,23687,,,,2150,,,,,,,,,,3836,,,,,,,,,,,
,0R02-00360,City of Woodburn,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,2,,,,,82043,,,,6697,,,,,,,,,,8988,,,,,,,,,,,
,0R02-00360,City of Woodburn,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,1,,,,,45283,,,,3048,,,,,,,,,,22374,,,,,,,,,,,
,0R02-00362,TAC Transportation,Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,221459,,,,,,,,,,,,,,7019,,,,,,,,,,,
,0R02-00363,Clackamas County Social Services,Rural Reporter,Rural General Public Transit,Rural,CB,PT,Annual Total,,,3,,,,,187436,,,,6839,,,,,,,,,,64946,,,,,,,,,,,
,0R02-00363,Clackamas County Social Services,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,19,,,,,418690,,,,28575,,,,,,,,,,66813,,0,,,,,,,,,
,0R02-00363,Clackamas County Social Services,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,2,,,,,53576,,,,1540,,,,,,,,,,7184,,,,,,,,,,,
,0R02-00374,Harney County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,8,,,,,144434,,,,10575,,,,,,,,,,25148,,13779,,,,,,,,,
,0R02-00374,Harney County,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,1,,,,,37253,,,,3261,,,,,,,,,,4720,,,,,,,,,,,
,0R02-00375,Columbia County,Rural Reporter,Rural General Public Transit,Rural,CB,PT,Annual Total,,,3,,,,,241755,,,,7753,,,,,,,,,,53324,,,,,,,,,,,
,0R02-00375,Columbia County,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,5,,,,,82998,,,,5581,,,,,,,,,,10281,,0,,,,,,,,,
,0R02-00375,Columbia County,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,5,,,,,199926,,,,8075,,,,,,,,,,14296,,,,,,,,,,,
,0R02-00377,City of Lebanon,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,35380,,,,3694,,,,,,,,,,16031,,0,,,,,,,,,
,0R02-00377,City of Lebanon,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,1,,,,,16539,,,,1944,,,,,,,,,,5970,,,,,,,,,,,
,0R02-00389,City of Sandy,Rural Reporter,Rural General Public Transit,Rural,CB,PT,Annual Total,,,3,,,,,256443,,,,10346,,,,,,,,,,101306,,,,,,,,,,,
,0R02-00389,City of Sandy,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,3,,,,,84610,,,,4938,,,,,,,,,,15243,,0,,,,,,,,,
,0R02-00389,City of Sandy,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,1,,,,,15358,,,,1008,,,,,,,,,,6696,,,,,,,,,,,
,0R02-00395,"The Shuttle, Inc.",Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,182135,,,,,,,,,,,,,,8247,,,,,,,,,,,
,0R02-00396,Mid-Columbia Economic Development District,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,8,,,,,100225,,,,7233,,,,,,,,,,22997,,3836,,,,,,,,,
,0R02-00396,Mid-Columbia Economic Development District,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,1,,,,,4222,,,,447,,,,,,,,,,677,,,,,,,,,,,
,0R03-00033,Senior Services of Snohomish County,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,11,,,,,309357,,,,14910,,,,,,,,,,20383,,0,,,,,,,,,
,0R03-00280,Central Washington Airporter,Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,129600,,,,,,,,,,,,,,4532,,,,,,,,,,,
,0R03-00282,Garfield County Transportation Program,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,55313,,,,3252,,,,,,,,,,9778,,,,,,,,,,,
,0R03-00285,Thurston Regional Planning Council,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,5,,,,,235639,,,,9477,,,,,,,,,,44252,,,,,,,,,,,
,0R03-00286,Rural Resources Community Action,Rural Reporter,Rural General Public Transit,Rural,CB,DO,Annual Total,,,3,,,,,54471,,,,2088,,,,,,,,,,6018,,,,,,,,,,,
,0R03-00286,Rural Resources Community Action,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,5,,,,,491834,,,,20954,,,,,,,,,,19477,,0,,,,,,,,,
,0R03-00287,People for People Moses Lake,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,19,,,,,156243,,,,9395,,,,,,,,,,11420,,,,,,,,,,,
,0R03-00287,People for People Moses Lake,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,6,,,,,267918,,,,11940,,,,,,,,,,13057,,,,,,,,,,,
,0R03-00291,Northwestern Stagelines Inc,Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,134125,,,,,,,,,,,,,,4174,,,,,,,,,,,
,0R03-00294,Pullman Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,77028,,,,7884,,,,,,,,,,24692,,0,,,,,,,,,
,0R03-00294,Pullman Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,16,,,,,411817,,,,30660,,,,,,,,,,1370112,,,,,,,,,,,
,0R03-00297,People for People Yakima,Rural Reporter,Rural General Public Transit,Rural,CB,DO,Annual Total,,,1,,,,,77186,,,,2756,,,,,,,,,,18004,,,,,,,,,,,
,0R03-00297,People for People Yakima,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,11,,,,,329485,,,,20019,,,,,,,,,,37082,,0,,,,,,,,,
,0R03-00297,People for People Yakima,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,1,,,,,11460,,,,557,,,,,,,,,,212,,,,,,,,,,,
,0R03-00298,Island Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,14,,,,,367953,,,,24596,,,,,,,,,,62642,,0,,,,,,,,,
,0R03-00298,Island Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,21,,,,,1396910,,,,50211,,,,,,,,,,553096,,,,,,,,,,,
,0R03-00298,Island Transit,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,50,,,,,764181,,,,30130,,,,,,,,,,145645,,,,,,,,,,,
,0R03-00299,Klickitat County Senior Services,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,344989,,,,14979,,,,,,,,,,13270,,,,,,,,,,,
,0R03-00299,Klickitat County Senior Services,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,2,,,,,124003,,,,6198,,,,,,,,,,8024,,,,,,,,,,,
,0R03-00303,Clallam Transit System,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,20,,,,,334397,,,,30243,,,,,,,,,,59715,,,,,,,,,,,
,0R03-00303,Clallam Transit System,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,20,,,,,1090582,,,,50377,,,,,,,,,,725104,,,,,,,,,,,
,0R03-00303,Clallam Transit System,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,20,,,,,517846,,,,13996,,,,,,,,,,70448,,,,,,,,,,,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,55882,,,,1139,,,,,,,,,,3015,,,,,,,,,,,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,15,,,,,178992,,,,10444,,,,,,,,,,22760,,,,,,,,,,,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,15,,,,,718935,,,,32356,,,,,,,,,,175420,,,,,,,,,,,
,0R03-00309,Grant County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,13,,,,,259283,,,,4371,,,,,,,,,,36089,,,,,,,,,,,
,0R03-00312,Hopesource,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,5,,,,,103347,,,,9120,,,,,,,,,,18370,,,,,,,,,,,
,0R03-00312,Hopesource,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,6,,,,,244226,,,,19477,,,,,,,,,,123409,,,,,,,,,,,
,0R03-00314,Grays Harbor Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,12,,,,,356810,,,,27569,,,,,,,,,,73365,,5002,,,,,,,,,
,0R03-00314,Grays Harbor Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,20,,,,,1215774,,,,54892,,,,,,,,,,792809,,,,,,,,,,,
,0R03-00314,Grays Harbor Transit,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,12,,,,,199731,,,,12668,,,,,,,,,,48117,,,,,,,,,,,
,0R03-00315,Mason County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,CB,DO,Annual Total,,,3,,,,,89697,,,,3606,,,,,,,,,,25120,,,,,,,,,,,
,0R03-00315,Mason County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,14,,,,,293943,,,,17193,,,,,,,,,,43792,,1354,,,,,,,,,
,0R03-00315,Mason County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,12,,,,,613732,,,,33819,,,,,,,,,,371205,,,,,,,,,,,
,0R03-00315,Mason County Transportation Authority,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,8,,,,,112665,,,,2845,,,,,,,,,,20222,,,,,,,,,,,
,0R03-00316,Jefferson Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,55430,,,,6074,,,,,,,,,,12881,,,,,,,,,,,
,0R03-00316,Jefferson Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,7,,,,,598096,,,,21828,,,,,,,,,,259089,,,,,,,,,,,
,0R03-00316,Jefferson Transit,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,2,,,,,39746,,,,938,,,,,,,,,,5290,,,,,,,,,,,
,0R03-00317,Mt Si Senior Center,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,9,,,,,226451,,,,15332,,,,,,,,,,27512,,,,,,,,,,,
,0R03-00322,Pacific Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,87526,,,,6059,,,,,,,,,,12826,,0,,,,,,,,,
,0R03-00322,Pacific Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,5,,,,,299799,,,,10508,,,,,,,,,,98903,,,,,,,,,,,
,0R03-00332,Okanogan County Transportation & Nutrition,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,8,,,,,119884,,,,11242,,,,,,,,,,26666,,870,,,,,,,,,
,0R03-00332,Okanogan County Transportation & Nutrition,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,3,,,,,200035,,,,7455,,,,,,,,,,19738,,,,,,,,,,,
,0R03-00336,Skamania County Senior Services,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,9,,,,,231355,,,,11538,,,,,,,,,,13541,,,,,,,,,,,
,0R03-00336,Skamania County Senior Services,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,2,,,,,54796,,,,1798,,,,,,,,,,5349,,,,,,,,,,,
,0R03-00364,Twin Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,27950,,,,3262,,,,,,,,,,5589,,0,,,,,,,,,
,0R03-00364,Twin Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,5,,,,,304644,,,,21237,,,,,,,,,,213558,,,,,,,,,,,
,0R03-00366,White Pass Community Services Coalition,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,2,,,,,138426,,,,3653,,,,,,,,,,7089,,,,,,,,,,,
,0R03-00368,Lower Columbia Community Action Council,Rural Reporter,Rural General Public Transit,Rural,CB,DO,Annual Total,,,2,,,,,122260,,,,3521,,,,,,,,,,17297,,,,,,,,,,,
,0R03-00368,Lower Columbia Community Action Council,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,42300,,,,1801,,,,,,,,,,928,,928,,,,,,,,,
,0R03-00371,Wahkiakum County Health & Human Services,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,83718,,,,3255,,,,,,,,,,2456,,2456,,,,,,,,,
,0R03-00371,Wahkiakum County Health & Human Services,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,4,,,,,142469,,,,6359,,,,,,,,,,11715,,,,,,,,,,,
,0R03-00383,Columbia County Public Transportation,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,206845,,,,9593,,,,,,,,,,43476,,652,,,,,,,,,
,0R03-00383,Columbia County Public Transportation,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,5,,,,,59822,,,,1393,,,,,,,,,,7815,,,,,,,,,,,
,0R03-00386,Special Mobility Services,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,1,,,,,17297,,,,1853,,,,,,,,,,2506,,,,,,,,,,,
,0R03-00386,Special Mobility Services,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,5,,,,,147334,,,,5645,,,,,,,,,,9605,,,,,,,,,,,
,0R03-00397,"Central Washington Airporter (Walla Walla, Franklin)",Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,118800,,,,,,,,,,,,,,5899,,,,,,,,,,,
,0R03-00398,Coastal Community Action Program,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,4,,,,,93861,,,,4743,,,,,,,,,,4957,,0,,,,,,,,,
,0R03-00405,Okanogan Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,6,,,,,376853,,,,14076,,,,,,,,,,58017,,,,,,,,,,,
,0R03-00405,Okanogan Transit,Rural Reporter,Rural General Public Transit,Rural,VP,DO,Annual Total,,,7,,,,,100153,,,,2076,,,,,,,,,,12321,,,,,,,,,,,
,0R03-00406,Smith6 LLC (Provide-A-Ride),Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,73438,,,,4520,,,,,,,,,,3504,,3504,,,,,,,,,
,0R03-60208,"Greyhound Lines, Inc.",Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,188264,,,,,,,,,,,,,,15008,,,,,,,,,,,
,0R04-00327,Valley Transit,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,5,,,,,83482,,,,5943,,,,,,,,,,9545,,,,,,,,,,,
,0R04-00327,Valley Transit,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,5,,,,,337689,,,,11100,,,,,,,,,,51456,,,,,,,,,,,
,0R04-00340,"Senior Citizens of Kodiak, Inc.",Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,2,,,,,39606,,,,3681,,,,,,,,,,22614,,,,,,,,,,,
,0R04-00345,Glacier Valley Transit,Rural Reporter,Rural General Public Transit,Rural,MB,PT,Annual Total,,,4,,,,,113068,,,,7497,,,,,,,,,,93825,,,,,,,,,,,
,0R04-00354,"Catholic Community Service, Sitka",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,3,,,,,27010,,,,3342,,,,,,,,,,7729,,146,,,,,,,,,
,0R04-00358,Ketchikan Gateway Borough,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,6,,,,,77269,,,,7446,,,,,,,,,,17922,,1076,,,,,,,,,
,0R04-00358,Ketchikan Gateway Borough,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,6,,,,,285255,,,,18652,,,,,,,,,,406251,,,,,,,,,,,
,0R04-00378,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,10,,,,,189108,,,,8462,,,,,,,,,,16699,,4195,,,,,,,,,
,0R04-00378,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural General Public Transit,Rural,DT,PT,Annual Total,,,25,,,,,28316,,,,3504,,,,,,,,,,5385,,3162,,,,,,,,,
,0R04-00379,Interior Alaska Bus Line,Rural Reporter,Intercity Bus,Rural,,,Annual Total,,,,,,,,176803,,,,,,,,,,,,,,2238,,,,,,,,,,,
,0R04-00382,Inter-Island Ferry Authority,Rural Reporter,Rural General Public Transit,Rural,FB,DO,Annual Total,,,1,,,,,27438,,,,2565,,,,,,,,,,41754,,,,,,,,,,,
,0R04-00387,City of Bethel,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,1,,,,,38530,,,,2906,,,,,,,,,,25642,,,,,,,,,,,
,0R04-00391,City and Borough of Juneau,Rural Reporter,Rural General Public Transit,Rural,DR,PT,Annual Total,,,8,,,,,247366,,,,15993,,,,,,,,,,29714,,3744,,,,,,,,,
,0R04-00391,City and Borough of Juneau,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,13,,,,,608468,,,,40152,,,,,,,,,,1036923,,,,,,,,,,,
,0R04-00399,Sunshine Transit ,Rural Reporter,Rural General Public Transit,Rural,DR,DO,Annual Total,,,5,,,,,117772,,,,5523,,,,,,,,,,7483,,1106,,,,,,,,,
,0R04-00399,Sunshine Transit ,Rural Reporter,Rural General Public Transit,Rural,MB,DO,Annual Total,,,2,,,,,60140,,,,3872,,,,,,,,,,8256,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:55:00,2:19:00,,,,80,10621,8842,1779,,634,549,85,,,,,,,,,1238,,,12218,251,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,5:12:00,1:44:00,,,,25,3052,2728,324,,181,167,14,,,,,,,,,271,,,4027,52,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,5:30:00,0:17:00,,,,17,1180,1022,158,,77,69,8,,,,,,,,,118,,,1609,62,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,80,95,,,2897802,2424533,473269,,173340,150720,22620,0,0,,,,,,,332010,331178,832,3375843,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,DT,PT,Annual Total,,,7,7,,,,523663,,,,17237,,,,,,,,,,52208,47807,4401,1425161,365,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,15:00:00,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:55:00,2:19:00,,,,196,35442,29401,6041,29435,2409,2207,202,,,,,,,,,53487,,,229516,251,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:12:00,1:44:00,,,,89,18355,16356,1999,16375,1317,1249,68,,,,,,,,,28960,,,134597,52,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,5:30:00,0:17:00,,,,65,12661,11170,1491,11183,846,843,3,,,,,,,,,17714,,,91842,62,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,196,232,,,10635515,8922598,1712917,8933020,725687,671155,54532,0,0,,,,,,,16029388,,,70301698,,,,,,,1568,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00:00,19:00:00,,,,6,532,532,0,,12,12,0,,,,,,,,,72,,,3542,250,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Average Typical Saturday,6:00:00,19:00:00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Average Typical Sunday,6:00:00,19:00:00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10001,Rhode Island Public Transit Authority,Full Reporter,,Urban,VP,PT,Annual Total,,,8,8,,,132916,132916,0,,2953,2953,0,0,,,,,,,,17990,,,885466,,,,,,,,
,10002,Manchester Transit Authority,Reduced Reporter,,Urban,DR,DO,Annual Total,,,5,,,,,81171,,,,7812,,,,,,,,,,10192,,0,,,,,,,,,
,10002,Manchester Transit Authority,Reduced Reporter,,Urban,MB,DO,Annual Total,,,14,,,,,565558,,,,47309,,,,,,,,,,399127,,,,,,,,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Average Weekday - AM Peak,4:45:00,9:49:00,,,67,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Average Weekday - Midday,9:49:00,15:30:00,,,30,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Average Weekday - PM Peak,15:30:00,20:33:00,,,67,369,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Average Weekday - Other,,,,,26,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Average Typical Weekday,4:45:00,1:51:00,,,67,369,86369,84657,1712,84750,2860,2801,59,,,15908,15583,325,529,518,11,117698,,,2443378,253,0,,0,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Average Typical Saturday,6:30:00,1:06:00,,,30,180,34218,33411,807,33420,1154,1131,23,,,6379,6230,149,216,211,5,15219,,,382509,54,0,,0,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Average Typical Sunday,6:30:00,1:06:00,,,29,174,30370,29543,827,29553,1054,1031,23,,,5700,5551,149,191,186,5,9971,,,254153,58,0,,0,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,CR,PT,Annual Total,,,436,478,,,25460595,24935847,524748,24959347,846892,829590,17302,,,4699665,4600781,98884,156426,153214,3212,31177738,,,653570994,,,,,,,,
,10003,Massachusetts Bay Transportation Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
